Data,ValorReal,ValorDolar
17/05/2019,"69,57","16,97"
20/05/2019,"69,77","17,01"
21/05/2019,"69,97","17,27"
22/05/2019,"68,37","16,91"
23/05/2019,"68,26","16,87"
24/05/2019,"67,58","16,84"
27/05/2019,"68,7","17,03"
28/05/2019,"66,96","16,67"
29/05/2019,"65,15","16,39"
30/05/2019,"65,79","16,55"
31/05/2019,"63,86","16,27"
03/06/2019,"63,51","16,3"
04/06/2019,"63,23","16,39"
05/06/2019,"62,93","16,14"
06/06/2019,"63,41","16,35"
07/06/2019,"63,46","16,39"
10/06/2019,"63,12","16,28"
11/06/2019,"62,5","16,25"
12/06/2019,"61,89","16,04"
13/06/2019,"62,42","16,19"
14/06/2019,"62,42","16,04"
17/06/2019,"62,92","16,13"
18/06/2019,"63,18","16,36"
19/06/2019,"63,08","16,37"
21/06/2019,"61,93","16,21"
24/06/2019,"62,74","16,41"
25/06/2019,"61,58","15,99"
26/06/2019,"61,22","15,91"
27/06/2019,"61,48","16,05"
28/06/2019,"61,45","16,02"
01/07/2019,"61,08","15,89"
02/07/2019,"61,29","15,91"
03/07/2019,"60,97","15,96"
04/07/2019,"60,76","16,02"
05/07/2019,"60,19","15,77"
08/07/2019,"59,97","15,76"
10/07/2019,"60,23","16,05"
11/07/2019,"60,46","16,12"
12/07/2019,"60,51","16,17"
15/07/2019,"60,53","16,11"
16/07/2019,"60,27","16,02"
17/07/2019,"60,12","15,99"
18/07/2019,"60,01","16,09"
19/07/2019,"59,69","15,93"
22/07/2019,"59,03","15,79"
23/07/2019,"58,58","15,53"
24/07/2019,"57,98","15,37"
25/07/2019,"57,59","15,22"
26/07/2019,"58,35","15,49"
29/07/2019,"58,81","15,56"
30/07/2019,"58,32","15,37"
31/07/2019,"58,66","15,44"
01/08/2019,"58,24","15,16"
02/08/2019,"58,51","15,07"
05/08/2019,"59,4",15
06/08/2019,"59,44","15,03"
07/08/2019,"59,75","15,03"
08/08/2019,"59,65","15,2"
09/08/2019,"59,5","15,11"
12/08/2019,"60,47","15,2"
13/08/2019,"59,97","15,13"
14/08/2019,"60,31","14,94"
15/08/2019,"59,96","15,02"
16/08/2019,"59,87","14,97"
19/08/2019,"60,25","14,82"
20/08/2019,"60,29","14,92"
21/08/2019,"60,36",15
22/08/2019,"59,85","14,7"
23/08/2019,"60,35","14,66"
26/08/2019,"60,85","14,66"
27/08/2019,"60,87","14,67"
28/08/2019,"60,95","14,66"
29/08/2019,"61,36","14,74"
30/08/2019,"61,26","14,83"
02/09/2019,"61,69","14,75"
03/09/2019,"61,35","14,68"
04/09/2019,"61,03","14,87"
05/09/2019,60,"14,63"
06/09/2019,"59,88","14,7"
09/09/2019,"60,42","14,75"
10/09/2019,"60,16","14,68"
11/09/2019,"60,12","14,8"
12/09/2019,"60,37","14,88"
13/09/2019,"59,99","14,66"
16/09/2019,"60,14","14,7"
17/09/2019,"60,82","14,91"
18/09/2019,"60,89","14,81"
19/09/2019,"60,48","14,55"
20/09/2019,"61,19","14,73"
23/09/2019,"61,21","14,67"
24/09/2019,"61,8","14,81"
25/09/2019,"62,13","14,95"
26/09/2019,"62,56","15,04"
27/09/2019,"62,68","15,08"
30/09/2019,63,"15,18"
01/10/2019,"63,76","15,31"
02/10/2019,"64,27","15,54"
03/10/2019,"64,5","15,79"
04/10/2019,"64,64","15,92"
07/10/2019,"64,67","15,77"
08/10/2019,"64,81","15,85"
09/10/2019,"64,88","15,85"
10/10/2019,"64,64","15,68"
11/10/2019,"64,96","15,9"
14/10/2019,"65,03","15,76"
15/10/2019,"65,25","15,69"
16/10/2019,"64,66","15,55"
17/10/2019,"65,27","15,69"
18/10/2019,"65,26","15,86"
21/10/2019,"65,76","15,9"
22/10/2019,"65,95","16,19"
23/10/2019,"65,53","16,25"
24/10/2019,"65,16","16,14"
25/10/2019,"65,8","16,42"
28/10/2019,"65,64","16,46"
29/10/2019,"65,03","16,27"
30/10/2019,"65,2","16,35"
31/10/2019,"65,21","16,25"
01/11/2019,"65,31","16,33"
04/11/2019,"65,6","16,37"
05/11/2019,"65,35","16,37"
06/11/2019,"65,77","16,1"
07/11/2019,"65,95","16,13"
08/11/2019,"66,11","15,91"
11/11/2019,"65,77","15,9"
12/11/2019,"65,95","15,81"
13/11/2019,"65,52","15,65"
14/11/2019,"65,67","15,67"
18/11/2019,"65,54","15,6"
19/11/2019,"65,76","15,67"
21/11/2019,"65,28","15,56"
22/11/2019,"65,77","15,69"
25/11/2019,"65,68","15,59"
26/11/2019,"65,82","15,51"
27/11/2019,"65,12","15,3"
28/11/2019,"65,89","15,64"
29/11/2019,"65,56","15,48"
02/12/2019,"66,04","15,66"
03/12/2019,"66,51","15,8"
04/12/2019,"67,15","15,97"
05/12/2019,"67,39","16,1"
06/12/2019,"68,1","16,44"
09/12/2019,"68,74","16,63"
10/12/2019,"68,16","16,44"
11/12/2019,"68,99","16,69"
12/12/2019,"70,41","17,24"
13/12/2019,"69,69","16,97"
16/12/2019,"70,63","17,39"
17/12/2019,"71,09","17,49"
18/12/2019,"72,13","17,73"
19/12/2019,"71,62","17,63"
20/12/2019,"72,29","17,64"
23/12/2019,"72,9","17,89"
26/12/2019,"74,06","18,23"
27/12/2019,"74,28","18,35"
30/12/2019,"73,27","18,24"
02/01/2020,"72,71","18,07"
03/01/2020,"73,54","18,14"
06/01/2020,"73,71","18,11"
07/01/2020,"73,86","18,19"
08/01/2020,"73,34","18,11"
09/01/2020,"72,53","17,75"
10/01/2020,"72,17","17,68"
13/01/2020,"72,67","17,56"
14/01/2020,"73,02","17,68"
15/01/2020,"73,44","17,58"
16/01/2020,"73,2","17,45"
17/01/2020,"73,48","17,66"
20/01/2020,"74,76","17,85"
21/01/2020,"74,73","17,79"
22/01/2020,"75,26","18,02"
23/01/2020,"75,82","18,2"
24/01/2020,"76,11","18,18"
27/01/2020,"76,44","18,18"
28/01/2020,"76,25","18,18"
29/01/2020,"76,21","18,05"
30/01/2020,"76,3","17,91"
31/01/2020,"75,77","17,69"
03/02/2020,"75,53","17,78"
04/02/2020,"76,11","17,88"
05/02/2020,"76,71","18,08"
06/02/2020,"77,07","18,02"
07/02/2020,"77,18","17,87"
10/02/2020,"77,32","17,87"
11/02/2020,"77,06","17,81"
12/02/2020,"76,74","17,65"
13/02/2020,"76,96","17,72"
14/02/2020,"78,34","18,22"
17/02/2020,"78,43","18,13"
18/02/2020,"79,13","18,16"
19/02/2020,"79,93","18,3"
20/02/2020,"80,43","18,34"
21/02/2020,"80,65","18,37"
26/02/2020,"81,09","18,27"
27/02/2020,"80,77","18,07"
28/02/2020,"80,9","18,01"
02/03/2020,"80,67","17,99"
03/03/2020,"81,31","18,03"
04/03/2020,"80,86","17,66"
05/03/2020,"80,33","17,28"
06/03/2020,"80,91","17,48"
09/03/2020,"80,13","16,89"
10/03/2020,"78,92","16,99"
11/03/2020,"79,35","16,76"
12/03/2020,"79,79","16,56"
13/03/2020,"80,2","16,53"
16/03/2020,"78,39","15,59"
17/03/2020,"77,5","15,5"
18/03/2020,"76,6","14,65"
19/03/2020,"77,08","15,12"
20/03/2020,"77,45","15,34"
23/03/2020,"77,72","15,12"
24/03/2020,"77,66","15,25"
25/03/2020,"76,79","15,32"
26/03/2020,"77,14","15,42"
27/03/2020,"76,35","15,09"
30/03/2020,"75,13","14,52"
31/03/2020,"75,64","14,56"
01/04/2020,"76,38","14,52"
02/04/2020,"76,81","14,59"
03/04/2020,"77,75","14,63"
06/04/2020,"78,8","14,86"
07/04/2020,"77,87","14,93"
08/04/2020,"78,74","15,29"
09/04/2020,"78,76","15,44"
13/04/2020,"79,18","15,3"
14/04/2020,"79,21","15,27"
15/04/2020,"78,2","14,94"
16/04/2020,"77,95","14,82"
17/04/2020,"77,95","14,87"
20/04/2020,"77,3","14,57"
22/04/2020,"77,19","14,28"
23/04/2020,77,"13,99"
24/04/2020,"76,58","13,5"
27/04/2020,"75,3","13,19"
28/04/2020,"75,26","13,69"
29/04/2020,"75,5","14,09"
30/04/2020,"75,94","13,94"
04/05/2020,"75,56","13,64"
05/05/2020,"74,72","13,35"
06/05/2020,"74,91","13,14"
07/05/2020,"73,94","12,62"
08/05/2020,"74,68","12,99"
11/05/2020,"75,07","12,87"
12/05/2020,"74,78","12,76"
13/05/2020,"74,5","12,6"
14/05/2020,"74,11","12,7"
15/05/2020,"73,82","12,66"
18/05/2020,"73,68","12,9"
19/05/2020,"73,63","12,84"
20/05/2020,"74,98","13,21"
21/05/2020,"75,33","13,52"
22/05/2020,"74,74","13,39"
25/05/2020,"74,74","13,39"
26/05/2020,"74,43","13,94"
27/05/2020,"75,27","14,22"
28/05/2020,"76,06","14,18"
29/05/2020,"76,79","14,38"
01/06/2020,"76,8","14,28"
02/06/2020,"76,21","14,6"
03/06/2020,"75,69","14,94"
04/06/2020,"76,11","14,88"
05/06/2020,"77,33","15,56"
08/06/2020,"76,02","15,61"
09/06/2020,"76,93","15,77"
10/06/2020,"76,6","15,58"
12/06/2020,"76,32","15,09"
15/06/2020,"75,71","14,7"
16/06/2020,"75,91","14,53"
17/06/2020,"76,29","14,49"
18/06/2020,"76,48","14,2"
19/06/2020,"76,37","14,4"
22/06/2020,"76,43","14,51"
23/06/2020,"76,84","14,93"
24/06/2020,"75,68","14,24"
25/06/2020,"74,75","14,04"
26/06/2020,"76,03","13,9"
29/06/2020,"76,38","14,05"
30/06/2020,"76,12","13,99"
01/07/2020,"76,04","14,32"
02/07/2020,"76,49","14,29"
03/07/2020,76,"14,3"
06/07/2020,"76,62","14,34"
07/07/2020,"75,76","14,08"
08/07/2020,"76,94","14,4"
09/07/2020,"77,1","14,45"
10/07/2020,"77,26","14,52"
13/07/2020,"77,53","14,43"
14/07/2020,"77,46","14,5"
15/07/2020,"77,29","14,36"
16/07/2020,"77,82","14,61"
17/07/2020,"77,23","14,34"
20/07/2020,"77,04","14,44"
21/07/2020,"77,2","14,86"
22/07/2020,"77,8","15,2"
23/07/2020,"77,94","14,97"
24/07/2020,"78,49","15,07"
27/07/2020,"78,35","15,16"
28/07/2020,"78,06","15,15"
29/07/2020,"78,52","15,19"
30/07/2020,"77,99","15,13"
31/07/2020,"78,46","15,05"
03/08/2020,"78,98","14,82"
04/08/2020,"79,62","15,03"
05/08/2020,"78,74","14,86"
06/08/2020,"79,18","14,79"
07/08/2020,"79,18","14,61"
10/08/2020,"79,53","14,57"
11/08/2020,"79,24","14,66"
12/08/2020,"79,94","14,65"
13/08/2020,"80,41","14,97"
14/08/2020,"81,43",15
17/08/2020,"80,85","14,69"
18/08/2020,"81,52","14,91"
19/08/2020,"81,78","14,81"
20/08/2020,"82,3","14,81"
21/08/2020,"82,93","14,79"
24/08/2020,"83,13","14,85"
25/08/2020,"83,46","15,11"
26/08/2020,"84,14","15,02"
27/08/2020,"84,33","15,14"
28/08/2020,"84,44","15,61"
31/08/2020,"85,13","15,55"
01/09/2020,"85,16","15,8"
02/09/2020,"85,39","15,94"
03/09/2020,"85,46","16,15"
04/09/2020,"85,74","16,16"
08/09/2020,"85,78","16,01"
09/09/2020,"86,6","16,37"
10/09/2020,"85,52","16,09"
11/09/2020,86,"16,12"
14/09/2020,"85,83","16,26"
15/09/2020,"86,43","16,35"
16/09/2020,"86,48","16,5"
17/09/2020,"86,16","16,45"
18/09/2020,"86,93","16,2"
21/09/2020,"86,07","15,93"
22/09/2020,"86,27","15,79"
23/09/2020,"86,77","15,56"
24/09/2020,"87,58","15,88"
25/09/2020,"88,03","15,88"
28/09/2020,"88,23","15,66"
29/09/2020,"88,18","15,65"
30/09/2020,"88,52","15,76"
01/10/2020,"89,29","15,8"
02/10/2020,"89,52","15,82"
05/10/2020,"89,2","16,04"
06/10/2020,"90,15","16,1"
07/10/2020,"90,24","16,07"
08/10/2020,"90,71","16,23"
09/10/2020,"90,36","16,33"
13/10/2020,"90,42","16,22"
14/10/2020,"90,83","16,21"
15/10/2020,"91,46","16,3"
16/10/2020,"91,71","16,25"
19/10/2020,"92,69","16,54"
20/10/2020,"94,52","16,89"
21/10/2020,"94,8","16,91"
22/10/2020,"95,95","17,14"
23/10/2020,"97,42","17,31"
26/10/2020,"98,96","17,59"
27/10/2020,"99,17","17,48"
28/10/2020,"100,36","17,48"
29/10/2020,"100,39","17,46"
30/10/2020,"100,61","17,5"
03/11/2020,"100,84","17,53"
04/11/2020,"102,16","18,04"
05/11/2020,"102,25","18,43"
06/11/2020,"103,21","19,16"
09/11/2020,"103,23","19,07"
10/11/2020,"104,29","19,39"
11/11/2020,"105,14","19,42"
12/11/2020,"104,76","19,17"
13/11/2020,"105,14","19,2"
16/11/2020,"105,54","19,43"
17/11/2020,"106,36","19,93"
18/11/2020,"107,71","20,15"
19/11/2020,"107,8","20,29"
20/11/2020,"108,07","20,12"
23/11/2020,"108,68","19,99"
24/11/2020,"108,96","20,23"
25/11/2020,"109,43","20,58"
26/11/2020,"109,58","20,56"
27/11/2020,"109,89","20,62"
30/11/2020,"110,79","20,7"
01/12/2020,"109,31","20,88"
02/12/2020,"107,92","20,58"
03/12/2020,"109,06","21,23"
04/12/2020,"110,28","21,51"
07/12/2020,"110,89","21,82"
08/12/2020,"110,84","21,61"
09/12/2020,"111,02","21,42"
10/12/2020,"111,96","22,23"
11/12/2020,"105,53","20,88"
14/12/2020,"108,33","21,2"
15/12/2020,"109,43","21,5"
16/12/2020,"107,28","20,93"
17/12/2020,"107,56","21,19"
18/12/2020,"107,48","21,13"
21/12/2020,"108,08","21,09"
22/12/2020,"108,09","20,93"
23/12/2020,"107,57","20,69"
28/12/2020,"108,79","20,76"
29/12/2020,"108,63","20,95"
30/12/2020,"107,59","20,75"
04/01/2021,"106,82","20,3"
05/01/2021,"108,29","20,58"
06/01/2021,"107,35","20,32"
07/01/2021,"106,39","19,75"
08/01/2021,"106,05","19,58"
11/01/2021,"105,7","19,25"
12/01/2021,"105,41","19,77"
13/01/2021,"104,55","19,73"
14/01/2021,"104,54","20,09"
15/01/2021,"104,03","19,68"
18/01/2021,"104,06","19,66"
19/01/2021,"104,89","19,61"
20/01/2021,"104,93","19,73"
21/01/2021,"107,37","20,05"
22/01/2021,"107,64","19,67"
25/01/2021,"106,6","19,35"
26/01/2021,"107,33","20,15"
27/01/2021,"107,35","19,89"
28/01/2021,"108,25","19,91"
29/01/2021,"108,6","19,81"
01/02/2021,"109,11","20,02"
02/02/2021,"108,53","20,26"
03/02/2021,"108,42","20,22"
04/02/2021,"107,58","19,72"
05/02/2021,"106,96","19,86"
08/02/2021,"106,04","19,74"
09/02/2021,"105,89","19,68"
10/02/2021,"105,77","19,66"
11/02/2021,"105,69","19,6"
12/02/2021,"104,92","19,51"
17/02/2021,"106,02","19,56"
18/02/2021,"107,32","19,73"
19/02/2021,"108,02","19,98"
22/02/2021,"109,13","20,05"
23/02/2021,"109,54","20,09"
24/02/2021,"110,5","20,34"
25/02/2021,"109,86","19,95"
26/02/2021,"109,26","19,58"
01/03/2021,"110,95","19,82"
02/03/2021,"110,42","19,49"
03/03/2021,"110,47","19,21"
04/03/2021,"108,23","19,11"
05/03/2021,"106,79","18,76"
08/03/2021,"107,2","18,58"
09/03/2021,"108,37","18,72"
10/03/2021,"106,33","18,8"
11/03/2021,"107,93","19,5"
12/03/2021,"106,92","19,22"
15/03/2021,"104,94","18,59"
16/03/2021,"107,02","19,07"
17/03/2021,"108,32","19,4"
18/03/2021,"107,71","19,38"
19/03/2021,"106,01","19,32"
22/03/2021,"106,67","19,35"
23/03/2021,"108,07","19,6"
24/03/2021,"108,49","19,33"
25/03/2021,"106,31","18,76"
26/03/2021,"108,19","18,83"
29/03/2021,"108,12","18,75"
30/03/2021,"106,81","18,59"
31/03/2021,"104,15","18,52"
01/04/2021,"104,75","18,36"
05/04/2021,"104,95","18,5"
06/04/2021,"105,66","18,87"
07/04/2021,"105,26","18,63"
08/04/2021,"106,47","19,1"
09/04/2021,"106,55","18,76"
12/04/2021,"105,25","18,39"
13/04/2021,"105,67","18,54"
14/04/2021,"106,29","18,73"
15/04/2021,"107,05","19,03"
16/04/2021,"108,23","19,38"
19/04/2021,"109,53","19,69"
20/04/2021,"110,05","19,8"
22/04/2021,"110,6","20,25"
23/04/2021,111,"20,2"
26/04/2021,"112,51","20,61"
27/04/2021,"111,94","20,48"
28/04/2021,"110,97","20,69"
29/04/2021,"111,14","20,76"
30/04/2021,"112,88","20,77"
03/05/2021,"113,5","20,93"
04/05/2021,"113,48","20,89"
05/05/2021,"114,49","21,34"
06/05/2021,"113,75","21,54"
07/05/2021,"114,22","21,87"
10/05/2021,"115,34","22,05"
11/05/2021,"114,44","21,91"
12/05/2021,"115,23","21,76"
13/05/2021,"114,92","21,69"
14/05/2021,"115,06","21,83"
17/05/2021,"115,71","21,97"
18/05/2021,115,"21,92"
19/05/2021,"114,49","21,54"
20/05/2021,"115,1","21,83"
21/05/2021,"116,03","21,7"
24/05/2021,"116,41","21,87"
25/05/2021,"116,4","21,81"
26/05/2021,"115,88","21,83"
27/05/2021,"115,41","21,97"
28/05/2021,"115,99","22,23"
31/05/2021,"115,81","22,16"
01/06/2021,"116,23","22,54"
02/06/2021,"116,34","22,85"
04/06/2021,"116,77","23,19"
07/06/2021,"116,56","23,14"
08/06/2021,"116,22","23,07"
09/06/2021,"116,93","23,06"
10/06/2021,"117,23","23,15"
11/06/2021,"115,6","22,58"
14/06/2021,"116,89","23,05"
15/06/2021,"117,26","23,25"
16/06/2021,"117,57","23,3"
17/06/2021,"117,76","23,44"
18/06/2021,"115,37","22,76"
21/06/2021,"114,23","22,75"
22/06/2021,"115,99","23,37"
23/06/2021,"115,88","23,34"
24/06/2021,"117,07","23,87"
25/06/2021,"117,22","23,67"
28/06/2021,"117,89","23,93"
29/06/2021,"114,98","23,28"
30/06/2021,"113,57","22,84"
01/07/2021,"114,82","22,75"
02/07/2021,"115,81","22,94"
05/07/2021,"116,87","22,99"
06/07/2021,"115,93","22,29"
07/07/2021,"115,61","22,09"
08/07/2021,"115,38","21,96"
12/07/2021,"116,44","22,52"
13/07/2021,"115,42","22,32"
14/07/2021,"115,55","22,78"
15/07/2021,"114,71","22,38"
16/07/2021,"115,51","22,56"
19/07/2021,"116,89","22,24"
20/07/2021,"116,55","22,33"
21/07/2021,"116,79","22,53"
22/07/2021,"117,42","22,54"
23/07/2021,"116,96","22,42"
26/07/2021,"117,61","22,73"
27/07/2021,"117,1","22,62"
28/07/2021,"117,58","22,99"
29/07/2021,"117,99","23,24"
30/07/2021,"117,48","22,61"
02/08/2021,"118,84","23,02"
03/08/2021,"119,78","23,11"
04/08/2021,"120,79","23,28"
05/08/2021,"120,49","23,16"
06/08/2021,"120,57","23,01"
09/08/2021,"119,58","22,83"
10/08/2021,"121,72","23,42"
11/08/2021,"122,59","23,45"
12/08/2021,"125,55","23,9"
13/08/2021,"125,52","23,94"
16/08/2021,"129,38","24,48"
17/08/2021,"129,77","24,63"
18/08/2021,"130,95","24,43"
19/08/2021,"133,91","24,73"
20/08/2021,"133,41","24,81"
23/08/2021,"134,43","25,02"
24/08/2021,"135,21","25,71"
25/08/2021,"135,69","26,05"
26/08/2021,"136,31","25,96"
27/08/2021,"137,18","26,4"
30/08/2021,"136,34","26,28"
31/08/2021,"137,36","26,54"
01/09/2021,"137,03","26,48"
02/09/2021,"137,83","26,58"
03/09/2021,"138,01","26,62"
06/09/2021,"139,59","26,97"
08/09/2021,"139,97","26,35"
09/09/2021,"140,65","26,5"
10/09/2021,"140,09","26,6"
13/09/2021,"142,17","27,18"
14/09/2021,"142,61","27,11"
15/09/2021,"141,34","26,96"
16/09/2021,"142,63","27,04"
17/09/2021,"140,51","26,6"
20/09/2021,"144,34","26,97"
21/09/2021,"143,54","27,18"
22/09/2021,"143,81","27,13"
23/09/2021,"145,46","27,4"
24/09/2021,"141,71","26,51"
27/09/2021,"143,72","26,71"
28/09/2021,"144,44","26,6"
29/09/2021,"144,47","26,63"
30/09/2021,"142,5","26,21"
01/10/2021,"143,09","26,68"
04/10/2021,"142,34","26,11"
05/10/2021,"142,86","26,12"
06/10/2021,"143,38","26,13"
07/10/2021,"143,72","26,12"
08/10/2021,"144,81","26,28"
11/10/2021,"144,67","26,15"
13/10/2021,"147,69","26,8"
14/10/2021,"149,85","27,15"
15/10/2021,"150,24","27,52"
18/10/2021,"149,41","27,1"
19/10/2021,"146,62","26,24"
20/10/2021,"147,5","26,59"
21/10/2021,"148,18","26,21"
22/10/2021,"148,76","26,38"
25/10/2021,"149,44","26,94"
26/10/2021,"148,7","26,71"
27/10/2021,"149,31","26,81"
28/10/2021,"151,87","26,98"
29/10/2021,"152,88","27,07"
01/11/2021,"153,04","26,99"
03/11/2021,"151,62","27,1"
04/11/2021,"151,9","27,05"
05/11/2021,"153,85","27,92"
08/11/2021,"153,43","27,65"
09/11/2021,"152,1","27,74"
10/11/2021,"151,96","27,65"
11/11/2021,"152,93","28,33"
12/11/2021,"155,73","28,55"
16/11/2021,"154,52","28,14"
17/11/2021,"154,57","27,97"
18/11/2021,"155,2","27,87"
19/11/2021,"155,43","27,73"
22/11/2021,"154,44","27,63"
23/11/2021,"153,48","27,37"
24/11/2021,"153,47","27,44"
25/11/2021,"153,83","27,65"
26/11/2021,"154,05","27,51"
29/11/2021,"153,56","27,35"
30/11/2021,"154,26","27,32"
01/12/2021,"154,79","27,32"
02/12/2021,"155,81","27,57"
03/12/2021,"155,25","27,35"
06/12/2021,"155,13","27,28"
07/12/2021,"155,57","27,69"
08/12/2021,"155,51","28,08"
09/12/2021,"153,36","27,48"
10/12/2021,"155,35","27,68"
13/12/2021,"155,07","27,34"
14/12/2021,"153,33","26,94"
15/12/2021,"154,46","26,99"
16/12/2021,"157,43","27,74"
17/12/2021,"154,46","27,18"
20/12/2021,"153,03","26,67"
21/12/2021,"154,97","27,01"
22/12/2021,"155,23","27,38"
23/12/2021,"156,26","27,59"
27/12/2021,"156,26","27,59"
28/12/2021,"155,37","27,56"
29/12/2021,"154,83","27,19"
30/12/2021,"154,83","27,19"
03/01/2022,"154,82","27,35"
04/01/2022,"151,02","26,55"
05/01/2022,"153,24","27,06"
06/01/2022,"153,12","26,93"
07/01/2022,"152,93","27,15"
10/01/2022,"151,34","26,68"
11/01/2022,"152,38","27,31"
12/01/2022,"152,28","27,51"
13/01/2022,"152,96","27,71"
14/01/2022,"153,13","27,73"
17/01/2022,"150,53","27,25"
18/01/2022,"150,84","27,15"
19/01/2022,"151,46","27,72"
20/01/2022,"152,05","28,1"
21/01/2022,"151,58","27,78"
24/01/2022,"151,66","27,56"
25/01/2022,"148,34","27,27"
26/01/2022,"150,15","27,77"
27/01/2022,"150,5","27,73"
28/01/2022,"149,02","27,63"
31/01/2022,"147,04","27,73"
01/02/2022,"147,87","28,06"
02/02/2022,"146,53","27,73"
03/02/2022,"144,81","27,36"
04/02/2022,"146,33","27,47"
07/02/2022,"146,67","27,88"
08/02/2022,"145,49","27,69"
09/02/2022,"147,33","28,22"
10/02/2022,"145,07","27,76"
11/02/2022,"148,61","28,44"
14/02/2022,"148,52","28,47"
15/02/2022,"149,08","28,77"
16/02/2022,"145,49","28,37"
17/02/2022,"148,23","28,68"
18/02/2022,"145,64","28,35"
21/02/2022,"144,79","28,36"
22/02/2022,"142,39","28,11"
23/02/2022,"139,34","27,85"
24/02/2022,"136,21","26,62"
25/02/2022,"132,42","25,74"
02/03/2022,"132,99","26,03"
03/03/2022,"132,99","26,03"
04/03/2022,"135,3","26,64"
07/03/2022,"134,79","26,54"
08/03/2022,"134,37","26,58"
09/03/2022,"136,52","27,24"
10/03/2022,"136,98","27,3"
11/03/2022,"136,69","27,06"
14/03/2022,"135,89","26,49"
15/03/2022,"136,51","26,49"
16/03/2022,"137,67","26,97"
17/03/2022,"138,24","27,44"
18/03/2022,"136,62","27,25"
21/03/2022,"139,33","28,14"
22/03/2022,"139,36","28,33"
23/03/2022,"139,29","28,79"
24/03/2022,"139,37","28,87"
25/03/2022,140,"29,47"
28/03/2022,140,"29,47"
29/03/2022,"140,58","29,53"
30/03/2022,"140,82","29,45"
31/03/2022,"142,86","30,01"
01/04/2022,"143,65","30,77"
04/04/2022,"143,65","30,77"
05/04/2022,"143,23","30,76"
06/04/2022,"142,41","30,17"
07/04/2022,"142,47","30,03"
08/04/2022,"141,76","30,13"
11/04/2022,"143,44","30,63"
12/04/2022,"142,26","30,41"
13/04/2022,"141,49","30,2"
14/04/2022,"141,49","30,2"
18/04/2022,"142,48","30,59"
19/04/2022,"140,99","30,17"
20/04/2022,"139,57","30,18"
22/04/2022,"139,57","30,18"
25/04/2022,"139,48","28,62"
26/04/2022,"137,12","27,48"
27/04/2022,"136,94","27,59"
28/04/2022,"135,46","27,43"
29/04/2022,"135,43","27,37"
02/05/2022,"135,11","26,66"
03/05/2022,"132,69","26,72"
04/05/2022,"134,21","27,33"
05/05/2022,"133,43","26,53"
06/05/2022,"134,38","26,49"
09/05/2022,"133,32","25,86"
10/05/2022,"132,83","25,92"
11/05/2022,"132,78","25,84"
12/05/2022,"131,21","25,5"
13/05/2022,"131,96","26,11"
16/05/2022,131,"25,97"
17/05/2022,"130,51","26,41"
18/05/2022,"129,86","26,04"
19/05/2022,"129,32","26,32"
20/05/2022,"130,58","26,82"
23/05/2022,"131,97","27,42"
24/05/2022,"131,8","27,34"
25/05/2022,"131,88","27,41"
26/05/2022,"130,79","27,47"
27/05/2022,"130,02","27,44"
30/05/2022,"130,68","27,51"
31/05/2022,"130,92","27,56"
01/06/2022,"130,64","27,22"
02/06/2022,"128,55","26,81"
03/06/2022,"129,84","27,14"
06/06/2022,"129,96","27,07"
07/06/2022,"129,28","26,54"
08/06/2022,"129,39","26,51"
09/06/2022,"128,79","26,22"
10/06/2022,"127,19","25,54"
13/06/2022,"127,32","24,85"
14/06/2022,"126,71","24,65"
15/06/2022,"127,1","25,29"
17/06/2022,"126,69","24,65"
20/06/2022,"126,33","24,36"
21/06/2022,"127,02","24,66"
22/06/2022,"126,17","24,4"
23/06/2022,"126,75","24,24"
24/06/2022,"127,14","24,18"
27/06/2022,"127,33","24,36"
28/06/2022,"128,02","24,31"
29/06/2022,"127,94","24,62"
30/06/2022,"127,06","24,3"
01/07/2022,"126,83","23,83"
04/07/2022,"127,64","23,97"
05/07/2022,"126,65","23,49"
06/07/2022,"126,45","23,35"
07/07/2022,"126,78","23,72"
08/07/2022,"125,98","23,93"
11/07/2022,"126,6","23,58"
12/07/2022,"126,28","23,22"
13/07/2022,"127,11","23,51"
14/07/2022,"127,51","23,46"
15/07/2022,"127,72","23,62"
18/07/2022,131,"24,16"
19/07/2022,"131,12","24,19"
20/07/2022,"131,99","24,17"
21/07/2022,"131,45","23,94"
22/07/2022,"131,11","23,83"
25/07/2022,"130,08","24,2"
26/07/2022,"130,16","24,31"
27/07/2022,"130,49","24,86"
28/07/2022,"131,7","25,52"
29/07/2022,"131,46","25,39"
01/08/2022,"131,5","25,36"
02/08/2022,"129,33","24,49"
03/08/2022,"128,84","24,42"
04/08/2022,"129,48","24,82"
05/08/2022,"129,61","25,08"
08/08/2022,"129,55","25,33"
09/08/2022,"129,96","25,3"
10/08/2022,"129,77","25,48"
11/08/2022,"129,94","25,17"
12/08/2022,"129,94","25,17"
15/08/2022,"129,14","25,36"
16/08/2022,"129,47","25,16"
17/08/2022,"129,99","25,13"
18/08/2022,"128,24","24,79"
19/08/2022,"127,74","24,68"
22/08/2022,"128,95","24,98"
23/08/2022,"129,1","25,31"
24/08/2022,"128,15","25,08"
25/08/2022,"128,08","24,99"
26/08/2022,"127,73","25,17"
29/08/2022,"128,2","25,51"
30/08/2022,"126,22","24,7"
31/08/2022,"125,07","24,04"
01/09/2022,"123,99","23,68"
02/09/2022,"122,73","23,71"
05/09/2022,125,"24,26"
